Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level
ELEC,Bow Valley College South Campus,345 6th Ave SE,,Calgary,AB,T2G 4V1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,51.0471682232256,-114.059998712231,2023-03-06,206528,2023-03-06 23:47:44 UTC,,,,2022-02-17,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Royop Legacy Township,80 Longview Common SE,,Calgary,AB,T2X 4S8,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,50.864956,-114.032259,2023-03-06,207189,2023-03-06 23:47:44 UTC,,,,2022-02-26,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,EPCOR - DCFC - Telus World of Science,11211 142 St NW,,Edmonton,AB,T5M 4A1,,888-356-8911,E,,Public,24 hours daily,,,,,,,1,,FLO,https://flo.ca/,GPS,53.561065,-113.565244,2023-03-06,213790,2023-03-06 23:47:44 UTC,,,,2022-04-09,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,EPCOR - Callingwood,17740 69 Avenue NW,,Edmonton,AB,T5T 6X3,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,53.505875,-113.627834,2023-03-06,213791,2023-03-06 23:47:44 UTC,,,,2022-04-09,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,EPCOR - Terwillegar Rec Center,2051 Leger Rd NW,,Edmonton,AB,T6R 0R9,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,53.456571,-113.583025,2023-03-06,213912,2023-03-06 23:47:44 UTC,,,,2022-04-13,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,EPCOR - Hugh J Bolton,12116 107 St NW,,Edmonton,AB,T5G 2S7,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,53.574922,-113.505295,2023-03-06,214280,2023-03-06 23:47:44 UTC,,,,2022-04-19,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Legacy Ford Ponoka,6305 42 AVE,,Ponoka,AB,T4J 1J8,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,52.66991,-113.602351,2023-03-06,217458,2023-03-06 23:47:44 UTC,,,,2022-05-13,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Peace River Ford,9902 74 St,,Peace River,AB,T8S 0A8,,780-624-3450,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,56.2338180114423,-117.348347731123,2022-06-10,218896,2022-06-10 20:48:01 UTC,P,,,2022-05-18,,,,,J1772,CA,,Accessible 24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CAR_DEALER,,,,,,,,,,,,,,,,,false,,,,
ELEC,Junction Motors Service Center,5309 50 St,,Grimshaw,AB,T0H 1W0,,780-332-4681,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,56.1905524415432,-117.607442421312,2022-06-10,218897,2022-06-10 20:48:01 UTC,P,,,2022-05-18,,,,,J1772,CA,,Accessible 24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,AUTO_REPAIR,,,,,,,,,,,,,,,,,true,,,,
ELEC,Junction Motors Ford,4908 57 Ave,,Grimshaw,AB,T0H 1W0,,780-332-2886,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,56.1939172534505,-117.608600391021,2022-06-10,218898,2022-06-10 20:48:01 UTC,P,,,2022-05-18,,,,,J1772,CA,,Accessible 24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CAR_DEALER,,,,,,,,,,,,,,,,,true,,,,
ELEC,Lakeside Ford,309 1a St SE,,Slave Lake,AB,T0G 2A3,,780-849-4419,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,55.280028169548,-114.771019764117,2022-06-10,218899,2022-06-10 20:48:01 UTC,P,,,2022-05-18,,,,,J1772,CA,,Accessible 24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CAR_DEALER,,,,,,,,,,,,,,,,,true,,,,
ELEC,Nor-Lan Chrysler Dodge Jeep Ram,12517 100 St,,Grande Prairie,AB,T8V 4H2,,780-539-5200,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,55.1941505530523,-118.79399751416,2022-06-10,218900,2022-06-10 20:48:01 UTC,P,,,2022-05-18,,,,,J1772,CA,,Accessible 24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CAR_DEALER,,,,,,,,,,,,,,,,,true,,,,
ELEC,Grande Prairie Hyundai,11418 Westgate Dr,,Grande Prairie,AB,T8V 8L2,,587-752-6333,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,55.1715096571626,-118.837667080148,2022-06-10,218901,2022-06-10 20:48:01 UTC,P,,,2022-05-18,,,,,J1772,CA,,Accessible 24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CAR_DEALER,,,,,,,,,,,,,,,,,false,,,,
ELEC,Hampton Inn,10405 117 St,,Grande Prairie,AB,T8V 6M8,,780-538-0722,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,55.1754713932145,-118.84825860911,2022-06-10,218902,2022-06-10 20:48:01 UTC,P,,,2022-05-18,,,,,J1772 TESLA,CA,,Accessible 24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,false,,,,
ELEC,Grande Prairie Airport,10814 Airport Dr,,Grande Prairie,AB,T8V 7Z5,,780-539-5270,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,55.1774594756551,-118.874712897406,2022-06-10,218903,2022-06-10 20:48:01 UTC,P,,,2022-05-18,,,,,J1772,CA,,Accessible 24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,AIRPORT,,,,,,,,,,,,,,,,,false,,,,
ELEC,ATCO Electric,9602 123 St,,Grande Prairie,AB,T8W 0J7,,800-668-2248,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,55.1661573813337,-118.870212760726,2022-06-10,218904,2022-06-10 20:48:01 UTC,P,,,2022-05-18,,,,,J1772,CA,,Accessible 24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,,,,,,,,,,,,,,,,,false,,,,
ELEC,Davis Chevrolet GMC Buick Ltd.,149 East Lake Cres NE,,Airdrie,AB,T4A 2H7,,888-356-8911,E,,Public,24 hours daily,,,,,,,1,,FLO,https://flo.ca/,GPS,51.287771,-113.999187,2023-03-06,220400,2023-03-06 23:47:44 UTC,,,,2022-06-01,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,TELUS PARK CALGARY,2930 Centre Ave,,Calgary,AB,T2A 4Y2,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.053666,-113.990315,2023-03-06,221478,2023-03-06 23:18:05 UTC,,,,2022-06-18,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Edwards Garage,4403 42 Ave,,Rocky Mountain House,AB,T4T 1A6,,888-356-8911,E,,Public,24 hours daily,,,,,,,1,,FLO,https://flo.ca/,GPS,52.36264,-114.90891,2023-03-06,223524,2023-03-06 23:47:44 UTC,,,,2022-07-15,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,EPCOR - Meadows Rec Center,2704 17 St NW,,Edmonton,AB,T6T 1H9,,888-356-8911,E,,Public,24 hours daily,,,,,,3,,,FLO,https://flo.ca/,GPS,53.459243,-113.37165,2023-03-06,224515,2023-03-06 23:47:44 UTC,,,,2022-07-28,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,EPCOR - Edmonton Convention Center,9797 Jasper Ave,,Edmonton,AB,T5J 1N9,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,53.541915,-113.483097,2023-03-06,227063,2023-03-06 23:47:44 UTC,,,,2022-09-02,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,True North Ford Ltd.,10102 97th Street,,High Level,AB,T0H 1Z0,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,58.5150033540141,-117.131043593568,2023-03-06,227555,2023-03-06 23:47:44 UTC,,,,2022-09-14,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Denham Chrysler,2302 50 Ave,,Lloydminster,AB,T9V 2W7,,877-289-2185,E,,Public - Call ahead,8:30am-6pm daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,53.2575547840107,-110.006841144032,2022-10-10,229155,2022-10-10 14:34:22 UTC,P,,,2022-09-20,,,,,J1772,CA,,8:30-18:00 tous les jours,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,true,,,,
ELEC,Mount Royal University,4825 Mount Royal Gate SW,,Calgary,AB,T3E 6K6,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,51.012276,-114.126795,2023-03-06,229526,2023-03-06 23:47:44 UTC,,,,2022-09-29,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,University District Trust,3917 University Ave NW,,Calgary,AB,T4G 0M3,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,51.0783419525073,-114.143470344179,2023-03-06,230762,2023-03-06 23:47:44 UTC,,,,2022-09-30,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Auto Canada,15511 123ave,,edmonton,AB,T5V 0C3,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,53.5766642624943,-113.58953796776,2023-03-06,231122,2023-03-06 23:47:44 UTC,,,,2022-10-01,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,CDMI BEAM BUILDING 5,6410 50 St,,Beaumont,AB,T4X 0B6,,888-758-4389,E,,Public,Mon 8:00am - 8:00pm; Tue 8:00am - 8:00pm; Wed 8:00am - 8:00pm; Thu 8:00am - 8:00pm; Fri 8:00am - 8:00pm; Sat 8:00am - 8:00pm; Sun 8:00am - 8:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,53.364667,-113.41725,2023-03-06,231843,2023-03-06 23:40:13 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,EPCOR TOWER STATION 1,10423 101 St NW,,Edmonton,AB,T5H 2R8,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,53.547737,-113.493126,2023-03-06,231856,2023-03-06 23:40:13 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,GARY MOE VW CPF25 01,7 McKenzie Rd,,Red Deer County,AB,T4S 2H4,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,52.20108,-113.836891,2023-03-06,231891,2023-03-06 23:40:15 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,SHOSTAK AUTO CPF 1,1120 Meridian Rd NE,,Calgary,AB,T2A 2N9,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.062477,-113.99999,2023-03-06,231893,2023-03-06 23:40:15 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,SOUTHGATE VW STATION 01,1223 101 St SW,,Edmonton,AB,T6X 1A1,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,53.42219,-113.49005,2023-03-06,231895,2023-03-06 23:40:15 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,FIFTH AVE VW 2,1120 Meridian Rd NE,,Calgary,AB,T2A 2N9,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.062678,-113.999964,2023-03-06,231901,2023-03-06 23:40:16 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,QUADREAL CA SODO 1,620 10 Ave SW,,Calgary,AB,T2R 0B2,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.043865,-114.07543,2023-03-06,231953,2023-03-06 23:40:20 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,EPL STATION 1,7 Sir Winston Churchill Square,,Edmonton,AB,T5J 2V4,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,53.542897,-113.489759,2023-03-06,231970,2023-03-06 23:40:21 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,FIFTH AVE VW 3,1120 Meridian Rd NE,,Calgary,AB,T2A 2N9,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.06268,-114.000027,2023-03-06,231976,2023-03-06 23:40:22 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,UPTEN LIMITED STATION 1,201 10 Ave SE,,Calgary,AB,T2G 0J5,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.042843,-114.06014,2023-03-06,232059,2023-03-06 23:40:27 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,HIE ALBERTA STATION 2,1145 St Albert Trail,,St. Albert,AB,T8N 7X1,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,53.674934,-113.63811,2023-03-06,232100,2023-03-06 23:40:29 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,DUNLOPFORD DUNLOP STATION,1510 Mayor Magrath Dr S,,Lethbridge,AB,T1K 2R3,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.677013,-112.802826,2023-03-06,232105,2023-03-06 23:40:30 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,WRSD I'M FREEEEEEEEE,4620 46 Ave,,Drayton Valley,AB,T7A 1H6,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,53.217068,-114.971405,2023-03-06,232149,2023-03-06 23:40:34 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,QUADREAL CA SODO 2,620 10 Ave SW,,Calgary,AB,T2R 0B2,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.044004,-114.075438,2023-03-06,232220,2023-03-06 23:40:39 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,QUADREAL CA SODO 3,620 10 Ave SW,,Calgary,AB,T2R 0B2,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.04395,-114.07544,2023-03-06,232221,2023-03-06 23:40:39 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,QUADREAL CA SODO 4,620 10 Ave SW,,Calgary,AB,T2R 0B2,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.04392,-114.07547,2023-03-06,232222,2023-03-06 23:40:39 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,TOWN OF OKOTOKS STATION 1,23 Riverside Dr,,Okotoks,AB,T1S 0J2,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,50.724815,-113.97787,2023-03-06,232270,2023-03-06 23:40:41 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,TOWN OF OKOTOKS STATION 2,31 Riverside Dr,,Okotoks,AB,T1S 0J2,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,50.72481,-113.978004,2023-03-06,232271,2023-03-06 23:40:42 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,QUADREAL CA SODO 5,620 10 Ave SW,,Calgary,AB,T2R 0B2,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.04394,-114.07542,2023-03-06,232274,2023-03-06 23:40:42 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BONNYVILLE COMP STATION 1,4705 49 St,,Bonnyville,AB,T9N 1M4,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,54.265423,-110.73713,2023-03-06,232386,2023-03-06 23:40:48 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BONNYVILLE COMP STATION 2,4705 49 St,,Bonnyville,AB,T9N 1M4,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,54.265427,-110.73746,2023-03-06,232387,2023-03-06 23:40:48 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COSA FIRE HALL #1 PR,20 gate Ave,,St. Albert,AB,T8N 4K1,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,53.62158,-113.61478,2023-03-06,232525,2023-03-06 23:40:57 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,WVT WVT 1,850 11 St SW,,Calgary,AB,T2P 1L3,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.045727,-114.08829,2023-03-06,232577,2023-03-06 23:41:00 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,WVT WVT 2,850 11 St SW,,Calgary,AB,T2P 1L3,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.045586,-114.08825,2023-03-06,232578,2023-03-06 23:41:00 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,WVT WVT 3,850 11 St SW,,Calgary,AB,T2P 1L3,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.04567,-114.08823,2023-03-06,232579,2023-03-06 23:41:00 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,WVT WVT 4,850 11 St SW,,Calgary,AB,T2P 1L3,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.04571,-114.088196,2023-03-06,232580,2023-03-06 23:41:00 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,FIFTH ASTS STATION 1,1515 5 St SW,,Calgary,AB,T2R 1P2,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,51.03835,-114.07457,2023-03-06,232642,2023-03-06 23:41:04 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,DERRICK STATION 1,1300 119 st. NW,,Edmonton,AB,T6J5P5,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,53.46882,-113.53964,2023-03-06,232692,2023-03-06 23:41:06 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,DERRICK STATION 3,3500 119 St NW,,Edmonton,AB,T6J 5P5,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,53.46886,-113.53951,2023-03-06,232694,2023-03-06 23:41:07 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,DERRICK STATION 2,1300 119th St NW,,Edmonton,AB,T6J 5P5,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,53.468758,-113.53982,2023-03-06,232700,2023-03-06 23:41:08 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET CASTLEBROOK #1,17430 110 St NW,,Edmonton,AB,T5X 0B7,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,53.637714,-113.51492,2023-03-06,232728,2023-03-06 23:41:09 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET CASTLEBROOK #2,17430 110 St NW,,Edmonton,AB,T5X 0B7,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,53.63778,-113.51481,2023-03-06,232729,2023-03-06 23:41:09 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET CASTLEBROOK #8,17410 110 St NW,,Edmonton,AB,T5X 0M1,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,53.63744,-113.51382,2023-03-06,232730,2023-03-06 23:41:09 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET HORIZON VIEW #3,1264 29 St N,,Lethbridge,AB,T1H 5K9,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.716846,-112.8005,2023-03-06,232731,2023-03-06 23:41:10 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET HORIZON VIEW #2,1240 29 St N,,Lethbridge,AB,T1H 5K9,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.716873,-112.79946,2023-03-06,232732,2023-03-06 23:41:10 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET HORIZON VIEW #1,1244 29 St N,,Lethbridge,AB,T1H 5K9,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.716816,-112.79954,2023-03-06,232733,2023-03-06 23:41:10 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET HORIZON VIEW #4,1264 29 St N,,Lethbridge,AB,T1H 5K9,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.716953,-112.79949,2023-03-06,232734,2023-03-06 23:41:10 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET STATION VIEW #3,505 Cabot Landing W,,Lethbridge,AB,T1J 5G9,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.689777,-112.90586,2023-03-06,232740,2023-03-06 23:41:11 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BROADSTREET STATION VIEW #4,505 Cabot Landing W,,Lethbridge,AB,T1J 5G9,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.689896,-112.90593,2023-03-06,232741,2023-03-06 23:41:11 UTC,,,,2022-10-05,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,
