Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name
ELEC,BILL JACOBS BMW STATION 01,2495 Aurora Ave,,Naperville,IL,60540,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.76393,-88.19425,2023-04-02,60419,2023-04-02 00:03:03 UTC,,,,2014-02-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,PARKING A MAIN GARAGE,5841 S Maryland Ave,,Chicago,IL,60637,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.78872,-87.60502,2023-04-02,60583,2023-04-02 00:03:12 UTC,,,,2014-02-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,PARKING A DREXEL GARAGE,6054-6098 S Drexel Ave,,Chicago,IL,60637,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.784474,-87.604518,2023-04-02,60584,2023-04-02 00:03:14 UTC,,,,2014-02-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Kankakee Community College - North Extension Center,450 N Kinzie Ave,,Bradley,IL,60915,,815-802-8100,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,41.150316,-87.850309,2022-11-10,60715,2023-02-14 15:54:11 UTC,P,,,2014-06-20,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,false,,,,,
ELEC,Western Avenue Nissan,7410 S Western Ave,,Chicago,IL,60636,,773-776-8200,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,41.758552,-87.683346,2020-06-09,60987,2021-03-11 23:22:17 UTC,P,,,2014-02-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,
ELEC,PARKING GARAGE 111SW STATION 2,111 S Wacker Dr,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.880164,-87.636483,2023-04-02,61218,2023-04-02 00:13:34 UTC,,,,2014-04-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,FVIA FVIA,1996 S Kirk Rd,,Geneva,IL,60134,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.872216,-88.279761,2023-04-02,61424,2023-04-02 00:03:19 UTC,,,,2014-04-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,HOOTERS COUNTRYSIDE,5925 South La Grange Road,,Countryside,IL,60525,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.781666,-87.867545,2023-04-02,61455,2023-04-02 00:02:54 UTC,,,,2014-04-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Illinois State University - Bone Center,100 N University St,Outside parking lot,Normal,IL,61761,,309-438-4636,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,40.511327,-88.992281,2022-10-11,61461,2023-02-14 15:54:11 UTC,P,,,2021-02-28,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,false,,,,,
ELEC,Illinois State University - Science Lab,342 W North St,NW corner of Fell and North,Normal,IL,61761,,309-438-2111,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,40.509949,-88.987348,2022-10-11,61462,2023-02-14 15:54:11 UTC,P,,,2013-12-01,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,false,,,,,
ELEC,Illinois State University - The Alamo,319 W North St,"Side parking lot, metered spaces.",Normal,IL,61761,,309-452-7400,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,40.509305,-88.988675,2022-10-11,61463,2023-02-14 15:54:11 UTC,P,,,2013-12-01,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,false,,,,,
ELEC,Illinois State University - Nelson Building,718 W College Ave,Building parking lot next to Redbird Arena,Normal,IL,61761,,309-438-8311,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,40.509949,-89.000307,2022-10-11,61464,2023-02-14 15:54:11 UTC,P,,,2013-12-01,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,false,,,,,
ELEC,City of Bloomington - Pepsi Ice Center,201 S Roosevelt Ave,Outside in parking lot,Bloomington,IL,61701,,309-434-2737,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,40.477258,-88.996413,2022-10-11,61465,2023-02-14 15:54:11 UTC,LG,,,2013-12-01,,,,,J1772,US,,,,Public,,public,,,ARENA,,,,,,,Free,,,,,,,,,,false,,,,,
ELEC,McLean County,201 E Washington St,Located on the first level of the garage.  Entrance on Front St,Bloomington,IL,61701,,812-349-3400,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,40.479431,-88.992463,2022-10-11,61466,2023-02-14 15:54:11 UTC,LG,,,2013-12-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,
ELEC,McLean County - Chamber of Commerce,2203 E Empire St,Outside parking lot,Bloomington,IL,61704,,309-829-6324,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,40.487971,-88.945226,2022-10-11,61467,2023-02-14 15:54:11 UTC,LG,,,2013-12-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,
ELEC,Illinois Wesleyan University,1211 N Park St,Near Minor Myers Welcome Center,Bloomington,IL,61701,,309-556-1000,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,40.489833,-88.989421,2022-10-11,61468,2023-02-14 15:54:11 UTC,P,,,2013-12-01,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,false,,,,,
ELEC,Central Illinois Regional Airport,3201 Cira Dr,Near terminal,Bloomington,IL,61704,,309-663-7383,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,40.484088,-88.914584,2022-10-11,61469,2023-02-14 15:54:11 UTC,P,,,2013-12-01,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,,false,,,,,
ELEC,Commerce Bank,1500 E College,SE corner of Towanda and E College,Normal,IL,61761,,800-453-2265,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,40.510935,-88.960112,2022-10-11,61470,2023-02-14 15:54:11 UTC,P,,,2013-12-01,,,,,J1772,US,,,,Public,,public,,,BANK,,,,,,,Free,,,,,,,,,,false,,,,,
ELEC,Holiday Inn Express,1715 Parkway Plaza,Hotel parking lot,Normal,IL,61761,,309-862-1800,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,40.513574,-88.949758,2022-10-11,61472,2023-02-14 15:54:11 UTC,P,,,2013-12-01,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,false,,,,,
ELEC,Advocate BroMenn,1304 Franklin,Outside front entrance,Normal,IL,61761,,309-454-0755,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,200-8,40.496332,-88.99096,2022-10-11,61473,2023-02-14 15:54:11 UTC,P,,,2013-12-01,,,,,J1772,US,,,,Public,,public,,,HOSPITAL,,,,,,,Free,,,,,,,,,,false,,,,,
ELEC,Westminster Village,2025 E Lincoln,Located in parking lot,Bloomington,IL,61701,,309-663-6474,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,40.466548,-88.960584,2022-10-11,61475,2023-02-14 15:54:11 UTC,P,,,2013-12-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,
ELEC,International Brotherhood of Electrical Workers - IBEW,2407 Beich Rd,Located in parking lot,Bloomington,IL,61705,,309-827-4868,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,40.447926,-89.024632,2022-10-11,61476,2023-02-14 15:54:11 UTC,P,,,2013-12-01,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,false,,,,,
ELEC,Marriott Hotel and Conference Center,201 Broadway Ave,Located in Marriot parking lot,Normal,IL,61761,,309-862-9000,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,40.508519,-88.985983,2022-10-11,61477,2023-02-14 15:54:11 UTC,P,,,2013-12-01,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,false,,,,,
ELEC,Twin City Wood Recycling,1606 W Oakland Ave,Located in Twin City parking lot,Bloomington,IL,61701,,309-827-9663,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,40.473049,-89.016574,2022-10-11,61478,2023-02-14 15:54:11 UTC,P,,,2013-12-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,
ELEC,BMW NORTHFIELD STATION 01,700 Frontage Rd,,Northfield,IL,60093,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.111071,-87.775361,2023-04-02,61587,2023-04-02 00:03:03 UTC,,,,2014-05-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Illini Nissan,615 W Marketview Dr,,Champaign,IL,61822,,217-352-8910,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,40.136567,-88.2538,2020-06-09,61672,2023-02-15 22:45:41 UTC,P,,,2014-05-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,
ELEC,DUPAGE CO ADMIN 1,421 N County Farm Rd,,Wheaton,IL,60187,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.867008,-88.141331,2023-04-02,61895,2023-04-02 00:03:12 UTC,,,,2014-05-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,DISTRICT 214 FVEC 3,2121 S Goebbert Rd,,Arlington Heights,IL,60005,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.047317,-87.973312,2023-04-02,62808,2023-04-02 00:03:18 UTC,,,,2014-08-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,DISTRICT 214 BGHS 1,1100 W Dundee Rd,,Buffalo Grove,IL,60089,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.141096,-87.982695,2023-04-02,62929,2023-04-02 00:03:14 UTC,,,,2014-08-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,ADVOCATE SHERMAN HOSP,1425 N Randall Rd,,Elgin,IL,60123,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.071215,-88.331027,2023-04-02,63200,2023-04-02 00:03:51 UTC,,,,2014-09-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Roesch Ford,333 W Grand Ave,,Bensenville,IL,60106,,630-279-6000,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,41.931594,-87.951098,2022-10-11,63612,2023-02-14 15:54:11 UTC,P,,,2014-08-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,
ELEC,National Great Rivers Research and Education Center,1 Confluence Way,,East Alton,IL,62002,,618-468-2782,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,38.866724,-90.140662,2021-01-14,63931,2021-03-11 23:22:17 UTC,P,,,2013-04-01,,,,,J1772,US,,,,Public,,public,,,RESEARCH_FACILITY,,,,,,,Free,,,,,,,,,,false,,,,,
ELEC,1000 LAKE SHORE 1000 LSD,130-138 E Oak St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.90085,-87.62452,2023-04-02,64452,2023-04-02 00:03:53 UTC,,,,2014-12-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,"CFP II, LLC 206",240 E Illinois St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.891113,-87.620957,2023-04-02,65015,2023-04-02 00:04:34 UTC,,,,2015-01-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,EV STATION 1 EV STATION 1,US-45,,Des Plaines,IL,60016,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.041176,-87.887799,2023-04-02,66226,2023-04-02 00:03:13 UTC,,,,2015-03-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,HY VEE BLMGTON SOUTH,1403 N Veterans Pkwy,,Bloomington,IL,61704,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.497299,-88.950601,2023-04-02,66284,2023-04-02 00:04:20 UTC,,,,2015-03-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,"EVANSTON, IL SHERMAN PLAZA 2",821 Davis St,,Evanston,IL,60201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.047287,-87.683069,2023-04-02,66736,2023-04-02 00:05:14 UTC,,,,2015-04-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Western Illinois University - Spencer Recreation Center,1 University Cir,,Macomb,IL,61455,,309-298-1834 x245,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,40.470868,-90.683902,2021-10-12,66818,2022-02-10 19:42:29 UTC,P,,,2015-04-16,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,false,,,,,
ELEC,North Central College - Old Main,30 N Brainard St,Lot D,Naperville,IL,60540,,,E,,Public,"For employees, students, and campus visitors only",,,,,,2,,,Non-Networked,,200-9,41.7704,-88.146,2023-01-10,67831,2023-02-14 15:54:11 UTC,P,,,2013-01-01,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,true,,,,,
ELEC,North Central College - Residence Hall and Recreation Center,440 S Brainard St,Lot J,Naperville,IL,60540,,,E,,Public,"For employees, students, and campus visitors only",,,,,,1,,,Non-Networked,,200-8,41.770158,-88.144216,2023-01-10,67832,2023-02-14 15:54:11 UTC,P,,,2014-01-01,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,true,,,,,
ELEC,DISTRICT 214 JHHS 1,1900 E Thomas St,,Arlington Heights,IL,60004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.103029,-87.959151,2023-04-02,69176,2023-04-02 00:04:03 UTC,,,,2015-08-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,DISTRICT 214 PHS 1,801 W Kensington Rd,,Mount Prospect,IL,60056,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.079464,-87.949087,2023-04-02,69183,2023-04-02 00:05:47 UTC,,,,2015-08-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,DISTRICT 214 EGHS 1,500 W Elk Grove Blvd,,Elk Grove Village,IL,60007,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.01231,-87.997572,2023-04-02,69184,2023-04-02 00:04:04 UTC,,,,2015-08-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,DISTRICT 214 WHS 1,900 S Elmhurst Rd,,Wheeling,IL,60090,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.126875,-87.937432,2023-04-02,69185,2023-04-02 00:04:04 UTC,,,,2015-08-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,DISTRICT 214 RMHS 1,2901 Central Rd,,Rolling Meadows,IL,60008,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.065841,-88.016289,2023-04-02,69192,2023-04-02 00:04:03 UTC,,,,2015-08-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Zeigler Nissan,18850 W Grand Ave,,Lake Villa,IL,60046,,,E,,Public - Call ahead,Dealership business hours; contact 847-264-4572 for more information,,,,,,2,,,Non-Networked,,200-9,42.386748,-88.000335,2020-06-09,70446,2023-02-15 22:45:41 UTC,P,,,2011-08-29,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,
ELEC,ADVOCATE CHRIST_GARAGE A,9439 S Kostner Ave,,Oak Lawn,IL,60453,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.721631,-87.731365,2023-04-02,71039,2023-04-02 00:05:59 UTC,,,,2015-11-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,"EVANSTON, IL CIVIC CENTER SO",2100 Ridge Ave,,Evanston,IL,60201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.056743,-87.687372,2023-04-02,71460,2023-04-02 00:06:23 UTC,,,,2015-12-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,OMPE ONE MUSEUM PARK,1201 S Prairie Ave,,Chicago,IL,60605,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.866571,-87.621756,2023-04-02,72438,2023-04-02 00:05:04 UTC,,,,2016-01-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,71086 900910,900 N Lake Shore Dr,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.899474,-87.619448,2023-04-02,73954,2023-04-02 00:06:16 UTC,,,,2016-03-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Nicholas Conservatory and Gardens,1354 N 2nd St,,Rockford,IL,61107,,815-987-8858,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,42.283521,-89.06841,2022-09-14,74349,2023-02-14 15:54:11 UTC,P,,,2012-10-01,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,false,,,,,
ELEC,Swedish American Hospital,1418 E State St,East side off of Heart Hospital,Rockford,IL,61104,,815-968-4400,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,42.266938,-89.07255,2022-09-14,74350,2023-02-14 15:54:11 UTC,P,,,2012-10-01,,,,,J1772,US,,,,Public,,public,,,HOSPITAL,,,,,,,Free,,,,,,,,,,false,,,,,
ELEC,JMM SERVICE,855 Rand Rd,,Des Plaines,IL,60016,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.056564,-87.903563,2023-04-02,74367,2023-04-02 00:06:51 UTC,,,,2016-03-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,PRUDENTIALPLAZA STATION 01,130 E Randolph St,,Chicago,IL,60601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.88536,-87.623191,2023-04-02,76523,2023-04-02 00:07:08 UTC,,,,2016-06-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BOLINGBROOK STATION#1,420 Remington Blvd,,Bolingbrook,IL,60440,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.682163,-88.084096,2023-04-02,77882,2023-04-02 00:07:24 UTC,,,,2016-08-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,PARK FOREST EVS PARK FOREST EVS,367 artists walk,,Park Forest,IL,60466,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.482352,-87.679954,2023-04-02,77960,2023-04-02 00:04:44 UTC,,,,2016-08-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,RPS ROGERS PARK SOL,7331 N Sheridan Rd,,Chicago,IL,60626,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.014848,-87.664015,2023-04-02,78492,2023-04-02 00:05:32 UTC,,,,2016-09-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,540 W. MADISON LL1-4,13 N Jefferson St,,Chicago,IL,60661,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.882368,-87.642179,2023-04-02,78523,2023-04-02 00:08:04 UTC,,,,2016-09-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,- NIU,175 Normal Rd,,DeKalb,IL,60115,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.932405,-88.766603,2023-04-02,78528,2023-04-02 00:05:37 UTC,,,,2016-09-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Waterway,2300 Waukegan Rd,,Northbrook,IL,60062,,847-849-1120,E,,Public,24 hours daily,,,,,,,1,,Non-Networked,,GPS,42.11014,-87.802433,2022-10-11,78934,2023-02-14 15:54:11 UTC,P,,,2015-10-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,CARWASH,,,,,,,Free,,,,,,,,,,false,,,,,
ELEC,EDENS OUTSIDE,630 Dundee Rd,,Northbrook,IL,60062,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.139011,-87.797141,2023-04-02,79442,2023-04-02 00:08:03 UTC,,,,2016-11-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,ONE SOUTH WACKE OSW STATION #1,1 S Wacker Dr,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.881597,-87.636514,2023-04-02,80236,2023-04-02 00:08:34 UTC,,,,2016-12-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,OAK PARK 1 LAKE FOREST 2,170 Forest Ave,,Oak Park,IL,60301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.889278,-87.7996,2023-04-02,81460,2023-04-02 00:08:06 UTC,,,,2017-02-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LIBERTYVILLE W CHURCH,123 W Church St,,Libertyville,IL,60048,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.286146,-87.95561,2023-04-02,81531,2023-04-02 00:07:56 UTC,,,,2017-02-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,ELECTRONIC THE BERNADIN,750 N Wabash Ave,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.896407,-87.626875,2023-04-02,82637,2023-04-02 00:05:29 UTC,,,,2017-05-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,KANE COUNTY HEALTH DEPT,1240 N Highland Ave,,Aurora,IL,60506,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.784525,-88.329587,2023-04-02,85474,2023-04-02 00:08:06 UTC,,,,2017-06-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,OAKTON COLLEGE1 LEE CENTER,Oakton Community College 1600 E. Golf Road,,Des Plaines,IL,60016,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.063975,-87.878192,2023-04-02,85691,2023-04-02 00:09:24 UTC,,,,2017-06-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,CLC LOT 7 PARKING LOT 1,"Rotunda Way, N of Brae Loch Rd Parking Lot 1",,Grayslake,IL,60030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.353034,-88.011124,2023-04-02,85848,2023-04-02 00:08:47 UTC,,,,2017-07-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
